Abs,H,S,L,IndexHSL,Day,CPC
8.786,0.257142857,0.285714286,0.727272727,0.265701117,0.866666667,0.4331
8.786,0.257142857,0.285714286,0.787878788,0.261055651,0.866666667,0.4331
8.786,0.342857143,0.321428571,0.757575758,0.351367413,0.866666667,0.4331
8.786,0.2,0.285714286,0.696969697,0.207413773,0.866666667,0.4331
8.786,0.2,0.214285714,0.727272727,0.213370571,0.866666667,0.4331
8.786,0.228571429,0.321428571,0.696969697,0.232479758,0.866666667,0.4331
8.786,0.314285714,0.285714286,0.666666667,0.328424671,0.866666667,0.4331
8.786,0.257142857,0.25,0.787878788,0.266167058,0.866666667,0.4331
8.786,0.257142857,0.285714286,0.727272727,0.269118952,0.866666667,0.4331
8.786,0.257142857,0.25,0.787878788,0.261577394,0.866666667,0.4331
8.786,0.257142857,0.321428571,0.696969697,0.273292896,0.866666667,0.4331
8.786,0.285714286,0.285714286,0.787878788,0.309053218,0.866666667,0.4331
8.786,0.314285714,0.285714286,0.696969697,0.310445463,0.866666667,0.4331
8.786,0.171428571,0.214285714,0.787878788,0.174666726,0.866666667,0.4331
8.786,0.257142857,0.25,0.787878788,0.270354953,0.866666667,0.4331
8.786,0.228571429,0.25,0.757575758,0.239664187,0.866666667,0.4331
8.786,0.171428571,0.285714286,0.757575758,0.189177878,0.866666667,0.4331
8.786,0.314285714,0.357142857,0.666666667,0.316028392,0.866666667,0.4331
8.786,0.228571429,0.571428571,0.424242424,0.247306188,0.866666667,0.4331
8.786,0.2,0.25,0.757575758,0.218565681,0.866666667,0.4331
8.786,0.285714286,0.285714286,0.757575758,0.304444023,0.866666667,0.4331
8.786,0.257142857,0.357142857,0.636363636,0.279966742,0.866666667,0.4331
8.786,0.257142857,0.285714286,0.727272727,0.253946553,0.866666667,0.4331
8.786,0.257142857,0.285714286,0.696969697,0.260536698,0.866666667,0.4331
8.786,0.2,0.285714286,0.727272727,0.219628698,0.866666667,0.4331
8.786,0.257142857,0.285714286,0.757575758,0.277952312,0.866666667,0.4331
8.786,0.228571429,0.285714286,0.757575758,0.241544694,0.866666667,0.4331
8.786,0.257142857,0.285714286,0.757575758,0.275410559,0.866666667,0.4331
8.786,0.314285714,0.285714286,0.787878788,0.320743609,0.866666667,0.4331
8.786,0.257142857,0.321428571,0.696969697,0.256412975,0.866666667,0.4331
8.786,0.228571429,0.25,0.696969697,0.224469468,0.866666667,0.4331
8.786,0.171428571,0.25,0.727272727,0.168026361,0.866666667,0.4331
8.786,0.285714286,0.25,0.727272727,0.304354741,0.866666667,0.4331
8.786,0.257142857,0.285714286,0.666666667,0.260001004,0.866666667,0.4331
8.786,0.2,0.25,0.696969697,0.223292059,0.866666667,0.4331
8.786,0.285714286,0.392857143,0.575757576,0.293428828,0.866666667,0.4331
8.786,0.285714286,0.321428571,0.696969697,0.290083535,0.866666667,0.4331
8.786,0.2,0.25,0.727272727,0.21852104,0.866666667,0.4331
8.786,0.228571429,0.25,0.696969697,0.244870457,0.866666667,0.4331
8.786,0.2,0.214285714,0.787878788,0.223691039,0.866666667,0.4331
8.786,0.171428571,0.285714286,0.757575758,0.190765428,0.866666667,0.4331
8.786,0.257142857,0.25,0.696969697,0.259724788,0.866666667,0.4331
8.786,0.257142857,0.285714286,0.666666667,0.271515622,0.866666667,0.4331
8.786,0.314285714,0.321428571,0.727272727,0.332467482,0.866666667,0.4331
8.786,0.285714286,0.357142857,0.606060606,0.306957876,0.866666667,0.4331
8.786,0.257142857,0.285714286,0.696969697,0.276487526,0.866666667,0.4331
8.786,0.314285714,0.25,0.757575758,0.322275358,0.866666667,0.4331
8.786,0.228571429,0.25,0.757575758,0.252172069,0.866666667,0.4331
8.786,0.257142857,0.25,0.757575758,0.266995709,0.866666667,0.4331
8.786,0.314285714,0.285714286,0.727272727,0.31795075,0.866666667,0.4331
8.786,0.2,0.178571429,0.727272727,0.220814477,0.866666667,0.4331
8.786,0.228571429,0.285714286,0.727272727,0.228707584,0.866666667,0.4331
8.786,0.257142857,0.285714286,0.757575758,0.27385928,0.866666667,0.4331
8.786,0.257142857,0.285714286,0.696969697,0.263142623,0.866666667,0.4331
8.786,0.285714286,0.357142857,0.636363636,0.298043603,0.866666667,0.4331
8.786,0.314285714,0.285714286,0.727272727,0.3351878,0.866666667,0.4331
8.786,0.285714286,0.25,0.757575758,0.29030953,0.866666667,0.4331
8.786,0.228571429,0.321428571,0.666666667,0.252780304,0.866666667,0.4331
8.786,0.257142857,0.25,0.757575758,0.277268745,0.866666667,0.4331
8.786,0.2,0.25,0.787878788,0.19725792,0.866666667,0.4331
8.786,0.285714286,0.285714286,0.666666667,0.307613542,0.866666667,0.4331
8.786,0.2,0.25,0.727272727,0.214640053,0.866666667,0.4331
8.786,0.2,0.285714286,0.696969697,0.20126446,0.866666667,0.4331
8.786,0.285714286,0.25,0.757575758,0.296941526,0.866666667,0.4331
8.786,0.228571429,0.285714286,0.757575758,0.240018526,0.866666667,0.4331
8.786,0.314285714,0.214285714,0.787878788,0.314387831,0.866666667,0.4331
8.786,0.285714286,0.25,0.757575758,0.300228228,0.866666667,0.4331
8.786,0.257142857,0.178571429,0.818181818,0.262693422,0.866666667,0.4331
8.786,0.342857143,0.285714286,0.757575758,0.356824789,0.866666667,0.4331
8.786,0.257142857,0.285714286,0.787878788,0.264465116,0.866666667,0.4331
8.786,0.228571429,0.285714286,0.727272727,0.237619066,0.866666667,0.4331
8.786,0.314285714,0.357142857,0.727272727,0.313667993,0.866666667,0.4331
8.786,0.228571429,0.321428571,0.696969697,0.240303113,0.866666667,0.4331
8.786,0.257142857,0.25,0.727272727,0.277137612,0.866666667,0.4331
8.786,0.228571429,0.285714286,0.787878788,0.240384025,0.866666667,0.4331
8.786,0.228571429,0.321428571,0.727272727,0.228808026,0.866666667,0.4331
8.786,0.228571429,0.285714286,0.696969697,0.232373735,0.866666667,0.4331
8.786,0.228571429,0.25,0.757575758,0.230981491,0.866666667,0.4331
8.786,0.285714286,0.285714286,0.636363636,0.28828673,0.866666667,0.4331
8.786,0.228571429,0.321428571,0.696969697,0.2505901,0.866666667,0.4331
8.786,0.314285714,0.321428571,0.757575758,0.33280787,0.866666667,0.4331
8.786,0.228571429,0.285714286,0.696969697,0.230775026,0.866666667,0.4331
8.786,0.171428571,0.285714286,0.818181818,0.191083496,0.866666667,0.4331
8.786,0.314285714,0.285714286,0.727272727,0.321619691,0.866666667,0.4331
8.786,0.171428571,0.285714286,0.727272727,0.172161244,0.866666667,0.4331
8.786,0.285714286,0.321428571,0.696969697,0.289014938,0.866666667,0.4331
8.786,0.285714286,0.25,0.757575758,0.290644339,0.866666667,0.4331
8.786,0.285714286,0.321428571,0.696969697,0.281914211,0.866666667,0.4331
8.786,0.257142857,0.285714286,0.727272727,0.280937687,0.866666667,0.4331
8.786,0.257142857,0.285714286,0.787878788,0.27547473,0.866666667,0.4331
8.786,0.171428571,0.25,0.787878788,0.185983248,0.866666667,0.4331
8.786,0.314285714,0.285714286,0.727272727,0.312875613,0.866666667,0.4331
8.786,0.171428571,0.25,0.727272727,0.183767933,0.866666667,0.4331
8.786,0.228571429,0.357142857,0.666666667,0.237401441,0.866666667,0.4331
8.786,0.285714286,0.285714286,0.636363636,0.302513295,0.866666667,0.4331
8.786,0.228571429,0.25,0.757575758,0.247652156,0.866666667,0.4331
8.786,0.257142857,0.285714286,0.727272727,0.269623954,0.866666667,0.4331
8.786,0.314285714,0.25,0.787878788,0.312259008,0.866666667,0.4331
8.786,0.228571429,0.321428571,0.727272727,0.234795516,0.866666667,0.4331
8.786,0.257142857,0.321428571,0.666666667,0.254052576,0.866666667,0.4331
8.786,0.2,0.321428571,0.696969697,0.218417807,0.866666667,0.4331
8.786,0.171428571,0.214285714,0.757575758,0.182690966,0.866666667,0.4331
8.786,0.285714286,0.321428571,0.696969697,0.285571992,0.866666667,0.4331
8.786,0.228571429,0.25,0.757575758,0.250509188,0.866666667,0.4331
8.786,0.228571429,0.25,0.696969697,0.248503128,0.866666667,0.4331
8.786,0.257142857,0.678571429,0.363636364,0.254373434,0.866666667,0.4331
8.786,0.171428571,0.321428571,0.666666667,0.18365075,0.866666667,0.4331
8.786,0.2,0.321428571,0.696969697,0.201088685,0.866666667,0.4331
8.786,0.228571429,0.25,0.727272727,0.236196131,0.866666667,0.4331
8.786,0.142857143,0.321428571,0.666666667,0.166327208,0.866666667,0.4331
8.786,0.228571429,0.285714286,0.787878788,0.243355449,0.866666667,0.4331
8.786,0.285714286,0.321428571,0.666666667,0.281822139,0.866666667,0.4331
8.786,0.285714286,0.285714286,0.696969697,0.300353781,0.866666667,0.4331
8.786,0.2,0.285714286,0.696969697,0.20250046,0.866666667,0.4331
8.786,0.171428571,0.285714286,0.757575758,0.192799388,0.866666667,0.4331
8.786,0.285714286,0.285714286,0.787878788,0.289146071,0.866666667,0.4331
8.786,0.285714286,0.321428571,0.727272727,0.298291919,0.866666667,0.4331
8.786,0.285714286,0.285714286,0.727272727,0.297775757,0.866666667,0.4331
8.786,0.2,0.25,0.757575758,0.19645996,0.866666667,0.4331
8.786,0.257142857,0.321428571,0.696969697,0.272854855,0.866666667,0.4331
8.786,0.228571429,0.285714286,0.666666667,0.241017371,0.866666667,0.4331
8.786,0.228571429,0.25,0.757575758,0.248098568,0.866666667,0.4331
8.786,0.228571429,0.285714286,0.727272727,0.237532574,0.866666667,0.4331
8.786,0.257142857,0.321428571,0.666666667,0.274612599,0.866666667,0.4331
8.786,0.314285714,0.321428571,0.727272727,0.309778636,0.866666667,0.4331
8.786,0.285714286,0.321428571,0.696969697,0.285753347,0.866666667,0.4331
8.786,0.285714286,0.25,0.787878788,0.307739095,0.866666667,0.4331
8.786,0.2,0.214285714,0.666666667,0.223688249,0.866666667,0.4331
8.786,0.257142857,0.321428571,0.727272727,0.280086715,0.866666667,0.4331
8.786,0.257142857,0.321428571,0.696969697,0.268351683,0.866666667,0.4331
8.786,0.285714286,0.25,0.757575758,0.296682049,0.866666667,0.4331
8.786,0.228571429,0.321428571,0.696969697,0.236904808,0.866666667,0.4331
8.786,0.228571429,0.321428571,0.696969697,0.235565575,0.866666667,0.4331
8.786,0.257142857,0.25,0.757575758,0.264308872,0.866666667,0.4331
8.786,0.257142857,0.321428571,0.666666667,0.267562093,0.866666667,0.4331
8.786,0.228571429,0.285714286,0.696969697,0.252107898,0.866666667,0.4331
8.786,0.228571429,0.25,0.666666667,0.229890573,0.866666667,0.4331
8.786,0.085714286,0.25,0.727272727,0.100794054,0.866666667,0.4331
8.786,0.285714286,0.285714286,0.787878788,0.282357832,0.866666667,0.4331
8.786,0.228571429,0.285714286,0.666666667,0.237621856,0.866666667,0.4331
8.786,0.285714286,0.285714286,0.696969697,0.284416903,0.866666667,0.4331
8.786,0.228571429,0.285714286,0.696969697,0.230507179,0.866666667,0.4331
8.786,0.228571429,0.25,0.666666667,0.232594151,0.866666667,0.4331
8.786,0.2,0.285714286,0.787878788,0.217647748,0.866666667,0.4331
8.786,0.257142857,0.25,0.787878788,0.269559783,0.866666667,0.4331
8.786,0.228571429,0.214285714,0.787878788,0.243196415,0.866666667,0.4331
8.786,0.342857143,0.321428571,0.696969697,0.361916666,0.866666667,0.4331
8.786,0.228571429,0.285714286,0.727272727,0.227270698,0.866666667,0.4331
8.786,0.228571429,0.285714286,0.727272727,0.239273577,0.866666667,0.4331
8.786,0.2,0.25,0.757575758,0.218317365,0.866666667,0.4331
8.786,0.228571429,0.25,0.757575758,0.235621376,0.866666667,0.4331
8.786,0.228571429,0.25,0.727272727,0.232317934,0.866666667,0.4331
8.786,0.171428571,0.25,0.757575758,0.17523869,0.866666667,0.4331
8.786,0.228571429,0.285714286,0.696969697,0.239240097,0.866666667,0.4331
8.786,0.228571429,0.285714286,0.727272727,0.249594045,0.866666667,0.4331
8.786,0.228571429,0.25,0.727272727,0.23374645,0.866666667,0.4331
8.786,0.171428571,0.25,0.757575758,0.174931783,0.866666667,0.4331
8.786,0.257142857,0.25,0.727272727,0.257531793,0.866666667,0.4331
8.786,0.228571429,0.321428571,0.696969697,0.244220371,0.866666667,0.4331
8.786,0.228571429,0.285714286,0.727272727,0.239446562,0.866666667,0.4331
8.786,0.2,0.285714286,0.787878788,0.215016713,0.866666667,0.4331
8.786,0.285714286,0.285714286,0.666666667,0.308587276,0.866666667,0.4331
8.786,0.2,0.285714286,0.727272727,0.219366431,0.866666667,0.4331
8.786,0.2,0.285714286,0.727272727,0.215513345,0.866666667,0.4331
8.786,0.285714286,0.357142857,0.696969697,0.302119895,0.866666667,0.4331
8.786,0.2,0.25,0.757575758,0.215265029,0.866666667,0.4331
8.786,0.285714286,0.25,0.757575758,0.292170507,0.866666667,0.4331
8.786,0.228571429,0.25,0.727272727,0.237655337,0.866666667,0.4331
8.786,0.257142857,0.285714286,0.666666667,0.258248841,0.866666667,0.4331
8.786,0.285714286,0.25,0.606060606,0.286902855,0.866666667,0.4331
8.841,0.485714286,0.285714286,0.757575758,0.501528958,0.866666667,0.3277
8.841,0.571428571,0.25,0.757575758,0.579876902,0.866666667,0.3277
8.841,0.514285714,0.25,0.757575758,0.516196354,0.866666667,0.3277
8.841,0.514285714,0.285714286,0.818181818,0.536976792,0.866666667,0.3277
8.841,0.6,0.285714286,0.757575758,0.598355533,0.866666667,0.3277
8.841,0.542857143,0.285714286,0.787878788,0.557866043,0.866666667,0.3277
8.841,0.514285714,0.25,0.757575758,0.519519327,0.866666667,0.3277
8.841,0.542857143,0.285714286,0.727272727,0.538734536,0.866666667,0.3277
8.841,0.542857143,0.321428571,0.727272727,0.558181321,0.866666667,0.3277
8.841,0.485714286,0.25,0.787878788,0.495505198,0.866666667,0.3277
8.841,0.571428571,0.285714286,0.787878788,0.583328218,0.866666667,0.3277
8.841,0.542857143,0.25,0.818181818,0.542830358,0.866666667,0.3277
8.841,0.514285714,0.285714286,0.727272727,0.517105917,0.866666667,0.3277
8.841,0.628571429,0.25,0.787878788,0.63752253,0.866666667,0.3277
8.841,0.542857143,0.25,0.787878788,0.539063764,0.866666667,0.3277
8.841,0.571428571,0.285714286,0.787878788,0.567009101,0.866666667,0.3277
8.841,0.4,0.214285714,0.848484848,0.406680543,0.866666667,0.3277
8.841,0.257142857,0.214285714,0.696969697,0.266962228,0.866666667,0.3277
8.841,0.628571429,0.285714286,0.818181818,0.630566886,0.866666667,0.3277
8.841,0.542857143,0.321428571,0.696969697,0.546602532,0.866666667,0.3277
8.841,0.542857143,0.25,0.787878788,0.553217787,0.866666667,0.3277
8.841,0.542857143,0.285714286,0.757575758,0.549914345,0.866666667,0.3277
8.841,0.514285714,0.321428571,0.727272727,0.535729631,0.866666667,0.3277
8.841,0.542857143,0.285714286,0.787878788,0.551063854,0.866666667,0.3277
8.841,0.571428571,0.321428571,0.727272727,0.568111179,0.866666667,0.3277
8.841,0.571428571,0.285714286,0.818181818,0.578685542,0.866666667,0.3277
8.841,0.571428571,0.285714286,0.757575758,0.573814081,0.866666667,0.3277
8.841,0.542857143,0.357142857,0.757575758,0.546195182,0.866666667,0.3277
8.841,0.542857143,0.25,0.787878788,0.556278494,0.866666667,0.3277
8.841,0.571428571,0.285714286,0.848484848,0.580320523,0.866666667,0.3277
8.841,0.6,0.321428571,0.787878788,0.612088255,0.866666667,0.3277
8.841,0.542857143,0.285714286,0.727272727,0.553987846,0.866666667,0.3277
8.841,0.571428571,0.321428571,0.787878788,0.578303303,0.866666667,0.3277
8.841,0.514285714,0.214285714,0.818181818,0.520166623,0.866666667,0.3277
8.841,0.514285714,0.321428571,0.727272727,0.524572143,0.866666667,0.3277
8.841,0.514285714,0.285714286,0.757575758,0.516787849,0.866666667,0.3277
8.841,0.542857143,0.285714286,0.787878788,0.555106664,0.866666667,0.3277
8.841,0.571428571,0.285714286,0.757575758,0.581668127,0.866666667,0.3277
8.841,0.542857143,0.25,0.757575758,0.546574632,0.866666667,0.3277
8.841,0.542857143,0.321428571,0.727272727,0.563591266,0.866666667,0.3277
8.841,0.571428571,0.285714286,0.787878788,0.565993516,0.866666667,0.3277
8.841,0.542857143,0.25,0.787878788,0.541139576,0.866666667,0.3277
8.841,0.485714286,0.214285714,0.818181818,0.506631995,0.866666667,0.3277
8.841,0.485714286,0.321428571,0.696969697,0.496506833,0.866666667,0.3277
8.841,0.514285714,0.321428571,0.727272727,0.536312756,0.866666667,0.3277
8.841,0.542857143,0.321428571,0.696969697,0.537763592,0.866666667,0.3277
8.841,0.542857143,0.285714286,0.727272727,0.561431752,0.866666667,0.3277
8.841,0.571428571,0.321428571,0.696969697,0.574026126,0.866666667,0.3277
8.841,0.571428571,0.357142857,0.696969697,0.594248551,0.866666667,0.3277
8.841,0.685714286,0.285714286,0.818181818,0.682258506,0.866666667,0.3277
8.841,0.542857143,0.357142857,0.575757576,0.546203552,0.866666667,0.3277
8.841,0.542857143,0.357142857,0.666666667,0.551083384,0.866666667,0.3277
8.841,0.6,0.321428571,0.757575758,0.61147723,0.866666667,0.3277
8.841,0.571428571,0.321428571,0.696969697,0.567550375,0.866666667,0.3277
8.841,0.571428571,0.285714286,0.787878788,0.56616929,0.866666667,0.3277
8.841,0.628571429,0.285714286,0.757575758,0.637709464,0.866666667,0.3277
8.841,0.6,0.321428571,0.696969697,0.60706613,0.866666667,0.3277
8.841,0.6,0.285714286,0.787878788,0.602186299,0.866666667,0.3277
8.841,0.571428571,0.285714286,0.757575758,0.567101174,0.866666667,0.3277
8.841,0.628571429,0.285714286,0.757575758,0.632690129,0.866666667,0.3277
8.841,0.571428571,0.285714286,0.757575758,0.573191895,0.866666667,0.3277
8.841,0.571428571,0.285714286,0.727272727,0.591748648,0.866666667,0.3277
8.841,0.542857143,0.285714286,0.727272727,0.559386631,0.866666667,0.3277
8.841,0.542857143,0.321428571,0.727272727,0.555943685,0.866666667,0.3277
8.841,0.571428571,0.357142857,0.727272727,0.587903932,0.866666667,0.3277
8.841,0.6,0.357142857,0.727272727,0.616862065,0.866666667,0.3277
8.841,0.571428571,0.214285714,0.818181818,0.584639551,0.866666667,0.3277
8.841,0.6,0.321428571,0.727272727,0.602995419,0.866666667,0.3277
8.841,0.571428571,0.25,0.787878788,0.574229801,0.866666667,0.3277
8.841,0.571428571,0.285714286,0.757575758,0.593980704,0.866666667,0.3277
8.841,0.571428571,0.25,0.787878788,0.579756929,0.866666667,0.3277
8.841,0.571428571,0.25,0.787878788,0.56655711,0.866666667,0.3277
8.841,0.542857143,0.25,0.787878788,0.543343731,0.866666667,0.3277
8.841,0.6,0.321428571,0.666666667,0.599901232,0.866666667,0.3277
8.841,0.571428571,0.285714286,0.727272727,0.571169095,0.866666667,0.3277
8.841,0.571428571,0.285714286,0.727272727,0.568267423,0.866666667,0.3277
8.841,0.6,0.392857143,0.606060606,0.619448459,0.866666667,0.3277
8.841,0.6,0.285714286,0.696969697,0.601522262,0.866666667,0.3277
8.841,0.542857143,0.285714286,0.757575758,0.552788117,0.866666667,0.3277
8.841,0.6,0.25,0.757575758,0.605671095,0.866666667,0.3277
8.841,0.571428571,0.25,0.757575758,0.580552099,0.866666667,0.3277
8.841,0.514285714,0.321428571,0.666666667,0.532442929,0.866666667,0.3277
8.841,0.6,0.285714286,0.666666667,0.607889201,0.866666667,0.3277
8.841,0.542857143,0.25,0.757575758,0.560329675,0.866666667,0.3277
8.841,0.571428571,0.25,0.818181818,0.584056426,0.866666667,0.3277
8.841,0.6,0.285714286,0.787878788,0.622662619,0.866666667,0.3277
8.841,0.6,0.285714286,0.787878788,0.606282121,0.866666667,0.3277
8.841,0.6,0.285714286,0.757575758,0.621214573,0.866666667,0.3277
8.841,0.542857143,0.25,0.787878788,0.545151696,0.866666667,0.3277
8.841,0.542857143,0.321428571,0.757575758,0.549766471,0.866666667,0.3277
8.841,0.542857143,0.25,0.787878788,0.55331823,0.866666667,0.3277
8.841,0.514285714,0.285714286,0.757575758,0.522203374,0.866666667,0.3277
8.841,0.542857143,0.285714286,0.757575758,0.560700754,0.866666667,0.3277
8.841,0.514285714,0.285714286,0.696969697,0.534175562,0.866666667,0.3277
8.841,0.514285714,0.321428571,0.727272727,0.533955147,0.866666667,0.3277
8.841,0.514285714,0.357142857,0.696969697,0.53566825,0.866666667,0.3277
8.841,0.571428571,0.285714286,0.757575758,0.581919233,0.866666667,0.3277
8.841,0.514285714,0.25,0.787878788,0.535249739,0.866666667,0.3277
8.841,0.571428571,0.25,0.757575758,0.569617816,0.866666667,0.3277
8.841,0.628571429,0.285714286,0.727272727,0.640480004,0.866666667,0.3277
8.841,0.542857143,0.25,0.787878788,0.554347765,0.866666667,0.3277
8.841,0.514285714,0.214285714,0.696969697,0.512675286,0.866666667,0.3277
8.841,0.514285714,0.25,0.757575758,0.521564448,0.866666667,0.3277
8.841,0.485714286,0.321428571,0.727272727,0.506964014,0.866666667,0.3277
8.841,0.514285714,0.25,0.787878788,0.537361822,0.866666667,0.3277
8.841,0.542857143,0.321428571,0.727272727,0.552026428,0.866666667,0.3277
8.841,0.542857143,0.214285714,0.696969697,0.540542501,0.866666667,0.3277
8.841,0.571428571,0.285714286,0.727272727,0.576277712,0.866666667,0.3277
8.841,0.542857143,0.285714286,0.727272727,0.544177962,0.866666667,0.3277
8.841,0.542857143,0.25,0.757575758,0.545176807,0.866666667,0.3277
8.841,0.542857143,0.285714286,0.696969697,0.558876048,0.866666667,0.3277
8.841,0.571428571,0.25,0.787878788,0.574266072,0.866666667,0.3277
8.841,0.6,0.285714286,0.696969697,0.601781738,0.866666667,0.3277
8.841,0.657142857,0.25,0.818181818,0.677565608,0.866666667,0.3277
8.841,0.485714286,0.285714286,0.757575758,0.485865507,0.866666667,0.3277
8.841,0.542857143,0.214285714,0.696969697,0.561228077,0.866666667,0.3277
8.841,0.542857143,0.285714286,0.787878788,0.548084059,0.866666667,0.3277
8.841,0.542857143,0.25,0.787878788,0.543273979,0.866666667,0.3277
8.841,0.542857143,0.285714286,0.818181818,0.5432963,0.866666667,0.3277
8.841,0.571428571,0.321428571,0.727272727,0.592242491,0.866666667,0.3277
8.841,0.514285714,0.285714286,0.727272727,0.526832099,0.866666667,0.3277
8.841,0.571428571,0.25,0.727272727,0.566342275,0.866666667,0.3277
8.841,0.514285714,0.357142857,0.666666667,0.533037214,0.866666667,0.3277
8.841,0.571428571,0.285714286,0.727272727,0.586333123,0.866666667,0.3277
8.841,0.485714286,0.357142857,0.696969697,0.494883012,0.866666667,0.3277
8.841,0.6,0.25,0.787878788,0.602138867,0.866666667,0.3277
8.841,0.6,0.321428571,0.696969697,0.596539198,0.866666667,0.3277
8.841,0.571428571,0.285714286,0.757575758,0.593648686,0.866666667,0.3277
8.841,0.571428571,0.285714286,0.757575758,0.586690252,0.866666667,0.3277
8.841,0.571428571,0.357142857,0.727272727,0.585270107,0.866666667,0.3277
8.841,0.542857143,0.285714286,0.787878788,0.55372558,0.866666667,0.3277
8.841,0.6,0.321428571,0.727272727,0.599572003,0.866666667,0.3277
8.841,0.6,0.285714286,0.727272727,0.607434419,0.866666667,0.3277
8.841,0.6,0.285714286,0.757575758,0.6022421,0.866666667,0.3277
8.841,0.542857143,0.285714286,0.727272727,0.557118305,0.866666667,0.3277
8.841,0.485714286,0.25,0.757575758,0.486186365,0.866666667,0.3277
8.841,0.542857143,0.25,0.696969697,0.544177962,0.866666667,0.3277
8.841,0.571428571,0.357142857,0.727272727,0.571492743,0.866666667,0.3277
8.841,0.542857143,0.321428571,0.727272727,0.559495444,0.866666667,0.3277
8.841,0.6,0.321428571,0.727272727,0.606036595,0.866666667,0.3277
8.841,0.542857143,0.285714286,0.757575758,0.547905495,0.866666667,0.3277
8.841,0.6,0.321428571,0.666666667,0.603773848,0.866666667,0.3277
8.841,0.514285714,0.285714286,0.787878788,0.530997673,0.866666667,0.3277
8.841,0.571428571,0.25,0.818181818,0.58378579,0.866666667,0.3277
8.841,0.542857143,0.25,0.757575758,0.554074339,0.866666667,0.3277
8.841,0.485714286,0.285714286,0.666666667,0.492673277,0.866666667,0.3277
8.841,0.514285714,0.214285714,0.818181818,0.529884435,0.866666667,0.3277
8.841,0.457142857,0.25,0.727272727,0.462216878,0.866666667,0.3277
8.841,0.542857143,0.285714286,0.787878788,0.551970626,0.866666667,0.3277
8.841,0.6,0.285714286,0.787878788,0.616398913,0.866666667,0.3277
8.841,0.485714286,0.285714286,0.666666667,0.50763084,0.866666667,0.3277
8.841,0.542857143,0.285714286,0.757575758,0.544063569,0.866666667,0.3277
8.841,0.6,0.321428571,0.757575758,0.615221504,0.866666667,0.3277
8.841,0.514285714,0.321428571,0.696969697,0.524890211,0.866666667,0.3277
8.841,0.571428571,0.321428571,0.727272727,0.574932899,0.866666667,0.3277
8.841,0.571428571,0.285714286,0.636363636,0.577072882,0.866666667,0.3277
8.841,0.514285714,0.214285714,0.696969697,0.526154112,0.866666667,0.3277
8.841,0.514285714,0.5,0.515151515,0.522529812,0.866666667,0.3277
8.841,0.542857143,0.285714286,0.757575758,0.563828422,0.866666667,0.3277
8.841,0.542857143,0.285714286,0.757575758,0.54090521,0.866666667,0.3277
8.841,0.628571429,0.25,0.787878788,0.63192844,0.866666667,0.3277
8.841,0.571428571,0.25,0.818181818,0.566060478,0.866666667,0.3277
8.841,0.571428571,0.285714286,0.727272727,0.588537278,0.866666667,0.3277
8.841,0.571428571,0.285714286,0.727272727,0.568644082,0.866666667,0.3277
8.841,0.6,0.285714286,0.727272727,0.602476466,0.866666667,0.3277
8.841,0.542857143,0.321428571,0.696969697,0.555829292,0.866666667,0.3277
8.841,0.628571429,0.285714286,0.818181818,0.626630098,0.866666667,0.3277
8.841,0.514285714,0.321428571,0.727272727,0.522030389,0.866666667,0.3277
8.841,0.542857143,0.285714286,0.757575758,0.545215868,0.866666667,0.3277
8.841,0.542857143,0.285714286,0.787878788,0.550762526,0.866666667,0.3277
8.841,0.628571429,0.321428571,0.727272727,0.626038603,0.866666667,0.3277
8.841,0.542857143,0.285714286,0.757575758,0.564260883,0.866666667,0.3277
8.841,0.571428571,0.321428571,0.757575758,0.593654266,0.866666667,0.3277
8.841,0.628571429,0.321428571,0.727272727,0.635349066,0.866666667,0.3277
8.841,0.514285714,0.25,0.818181818,0.526176433,0.866666667,0.3277
8.841,0.542857143,0.357142857,0.666666667,0.563842372,0.866666667,0.3277
8.841,0.6,0.321428571,0.787878788,0.620595178,0.866666667,0.3277
8.841,0.6,0.285714286,0.757575758,0.613921331,0.866666667,0.3277
8.841,0.542857143,0.285714286,0.757575758,0.561244817,0.866666667,0.3277
8.841,0.542857143,0.214285714,0.727272727,0.550829488,0.866666667,0.3277
8.841,0.6,0.285714286,0.757575758,0.598740563,0.866666667,0.3277
8.841,0.571428571,0.25,0.818181818,0.589226425,0.866666667,0.3277
8.841,0.542857143,0.214285714,0.727272727,0.543614368,0.866666667,0.3277
8.841,0.6,0.25,0.727272727,0.602685721,0.866666667,0.3277
8.841,0.514285714,0.25,0.787878788,0.522990173,0.866666667,0.3277
8.841,0.571428571,0.285714286,0.757575758,0.593682166,0.866666667,0.3277
8.841,0.571428571,0.285714286,0.787878788,0.590295022,0.866666667,0.3277
8.841,0.571428571,0.285714286,0.787878788,0.56975453,0.866666667,0.3277
8.841,0.542857143,0.285714286,0.696969697,0.561367581,0.866666667,0.3277
8.841,0.542857143,0.321428571,0.696969697,0.553298699,0.866666667,0.3277
8.841,0.514285714,0.25,0.787878788,0.51565508,0.866666667,0.3277
8.841,0.6,0.285714286,0.696969697,0.59742365,0.866666667,0.3277
8.841,0.571428571,0.285714286,0.727272727,0.566451087,0.866666667,0.3277
8.841,0.542857143,0.321428571,0.696969697,0.543346521,0.866666667,0.3277
8.841,0.428571429,0.571428571,0.424242424,0.441545252,0.866666667,0.3277
8.841,0.4,0.392857143,0.666666667,0.418940108,0.866666667,0.3277
